"CountryCode","SeriesCode","Year","DESCRIPTION",
"HUN","SI.POV.UMIC","YR2008","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2009","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2010","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2011","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2012","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2013","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2014","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC","YR2015","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR1987","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.GP","YR1989","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.GP","YR1993","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.GP","YR2004","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2005","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2006","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2007","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2008","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2009","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2010","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2011","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2012","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2013","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2014","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.GP","YR2015","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR1987","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.NO","YR1989","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.NO","YR1993","Estimated from grouped income data.",
"HUN","SI.POV.UMIC.NO","YR2004","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2005","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2006","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2007","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2008","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2009","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2010","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2011","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2012","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2013","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2014","Estimated from unit-record income data.",
"HUN","SI.POV.UMIC.NO","YR2015","Estimated from unit-record income data.",
"HUN","SI.POV.WATR.MI","YR2015","Survey: EU-SILC. Welf type: INC",
"HUN","SI.POV.XPND.MD","YR2010","Estimated from individual income data.",
"HUN","SI.POV.XPND.MD","YR2015","Estimated from individual income data.",
"HUN","SI.POV.XPND.MD.ZG","YR2015","Estimated from individual income data. Growth rates are for the period of 2010-2015.",
"HUN","SI.SPR.PC40","YR2010","Estimated from individual income data.",
"HUN","SI.SPR.PC40","YR2015","Estimated from individual income data.",
"HUN","SI.SPR.PC40.ZG","YR2015","Estimated from individual income data. Growth rates are for the period of 2010-2015.",
"HUN","SI.SPR.PCAP","YR2010","Estimated from individual income data.",
"HUN","SI.SPR.PCAP","YR2015","Estimated from individual income data.",
"HUN","SI.SPR.PCAP.ZG","YR2015","Estimated from individual income data. Growth rates are for the period of 2010-2015.",
"HUN","SI.SPR.PT10","YR2010","Estimated from individual income data.",
"HUN","SI.SPR.PT10","YR2015","Estimated from individual income data.",
"HUN","SI.SPR.PT10.ZG","YR2015","Estimated from individual income data. Growth rates are for the period of 2010-2015.",
"HUN","SI.SPR.PT60","YR2010","Estimated from individual income data.",
"HUN","SI.SPR.PT60","YR2015","Estimated from individual income data.",
"HUN","SI.SPR.PT60.ZG","YR2015","Estimated from individual income data. Growth rates are for the period of 2010-2015.",
"HUN","SP.POP.TOTL","YR2012","Break in series.",
"HUN","SP.POP.TOTL","YR2018","Extrapolated assuming the same growth rate as previous 6 months.",
"IDN","SI.DST.02ND.20","YR1984","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1987","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1990","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1993","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1996","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1998","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR1999","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2000","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2001","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2002","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2003","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2004","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2005","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2006","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2007","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2008","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2009","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2010","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2011","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2012","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2013","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2014","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2015","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2016","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.02ND.20","YR2017","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1984","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1987","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1990","Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1993","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1996","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1998","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR1999","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2000","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2001","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2002","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2003","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2004","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2005","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
"IDN","SI.DST.03RD.20","YR2006","Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",
